,home_team,away_team,home_score,away_score,days_since,home_win
3756,Helsinki REDS,SJ,1.0,2.0,277.0,0.0
3757,adwokacik,Heretics,0.0,2.0,277.0,0.0
3758,NiP,Windigo,1.0,2.0,277.0,0.0
3759,Singularity,INTZ,2.0,0.0,277.0,1.0
3760,Lazarus,EnVy,2.0,0.0,277.0,1.0
3761,Singularity,Lazarus,2.0,1.0,277.0,1.0
3762,INTZ,EnVy,2.0,0.0,277.0,1.0
3763,ALTERNATE aTTaX,Unique,2.0,1.0,277.0,1.0
3764,Ambush,Fierce,2.0,1.0,277.0,1.0
3765,paryvodnikov,Se7en,0.0,2.0,277.0,0.0
3766,adwokacik,Winstrike,2.0,0.0,278.0,1.0
3767,Turkey5,Windigo,1.0,2.0,278.0,0.0
3768,NiP,Heretics,1.0,2.0,278.0,0.0
3769,BOOT,Lucid Dream,2.0,0.0,278.0,1.0
3770,ALTERNATE aTTaX,Winstrike,2.0,1.0,278.0,1.0
3771,Windigo,Heretics,1.0,2.0,278.0,0.0
3772,NiP,Turkey5,2.0,0.0,278.0,1.0
3773,SYF,Bizarre,0.0,2.0,278.0,0.0
3774,BTRG,Lucid Dream,0.0,2.0,278.0,0.0
3775,TyLoo,EHOME,3.0,0.0,278.0,1.0
3776,LiviD,Lazarus,0.0,2.0,278.0,0.0
3777,ATK,The Quest,1.0,2.0,278.0,0.0
3778,Fierce,Nordavind,2.0,0.0,278.0,1.0
3779,struggletony,Se7en,0.0,2.0,278.0,0.0
3780,Ambush,Aristocracy,2.0,1.0,278.0,1.0
3781,eSuba,paryvodnikov,0.0,2.0,278.0,0.0
3782,Ad hoc,LDLC,2.0,1.0,278.0,1.0
3783,Winstrike,adwokacik,0.0,2.0,278.0,0.0
3784,Windigo,Turkey5,2.0,1.0,278.0,1.0
3785,Heretics,NiP,2.0,1.0,278.0,1.0
3786,Lucid Dream,BOOT,0.0,2.0,278.0,0.0
3787,Winstrike,ALTERNATE aTTaX,1.0,2.0,278.0,0.0
3788,Heretics,Windigo,2.0,1.0,278.0,1.0
3789,Turkey5,NiP,0.0,2.0,278.0,0.0
3790,Bizarre,SYF,2.0,0.0,278.0,1.0
3791,Lucid Dream,BTRG,2.0,0.0,278.0,1.0
3792,EHOME,TyLoo,0.0,3.0,278.0,0.0
3793,Lazarus,LiviD,2.0,0.0,278.0,1.0
3794,The Quest,ATK,2.0,1.0,278.0,1.0
3795,Nordavind,Fierce,0.0,2.0,278.0,0.0
3796,Se7en,struggletony,2.0,0.0,278.0,1.0
3797,Aristocracy,Ambush,1.0,2.0,278.0,0.0
3798,paryvodnikov,eSuba,2.0,0.0,278.0,1.0
3799,LDLC,Ad hoc,1.0,2.0,278.0,0.0
3800,Heretics,The Final Tribe,2.0,1.0,279.0,1.0
3801,Bizarre,ex-MC,2.0,0.0,279.0,1.0
3802,BOOT,Beyond,2.0,1.0,279.0,1.0
3803,Izako Boars,Illuminar,0.0,2.0,279.0,0.0
3804,SYF,MARKandLARRY,2.0,1.0,279.0,1.0
3805,LiviD,Sadboyz,2.0,1.0,279.0,1.0
3806,Rap Gang,ATK,0.0,2.0,279.0,0.0
3807,Lazarus,Final Feature,2.0,0.0,279.0,1.0
3808,The Quest,imperial,2.0,0.0,279.0,1.0
3809,EOX,DETONA,0.0,1.0,279.0,0.0
3810,W7M,RED Canids,1.0,0.0,279.0,1.0
3811,EOX,paiN,0.0,1.0,279.0,0.0
3812,OFFSET,The Final Tribe,1.0,2.0,279.0,0.0
3813,The Final Tribe,Heretics,1.0,2.0,279.0,0.0
3814,ex-MC,Bizarre,0.0,2.0,279.0,0.0
3815,Beyond,BOOT,1.0,2.0,279.0,0.0
3816,Illuminar,Izako Boars,2.0,0.0,279.0,1.0
3817,MARKandLARRY,SYF,1.0,2.0,279.0,0.0
3818,Sadboyz,LiviD,1.0,2.0,279.0,0.0
3819,ATK,Rap Gang,2.0,0.0,279.0,1.0
3820,Final Feature,Lazarus,0.0,2.0,279.0,0.0
3821,imperial,The Quest,0.0,2.0,279.0,0.0
3822,DETONA,EOX,1.0,0.0,279.0,1.0
3823,RED Canids,W7M,0.0,1.0,279.0,0.0
3824,paiN,EOX,1.0,0.0,279.0,1.0
3825,The Final Tribe,OFFSET,2.0,1.0,279.0,1.0
3826,Youngsters,Heretics,0.0,2.0,280.0,0.0
3827,Vexed,DreamEaters,1.0,2.0,280.0,0.0
3828,madlikewizards,SYF,2.0,0.0,280.0,1.0
3829,Bizarre,AVANT,0.0,2.0,280.0,0.0
3830,adwokacik,Unique,1.0,2.0,280.0,0.0
3831,Heretics,Youngsters,2.0,0.0,280.0,1.0
3832,DreamEaters,Vexed,2.0,1.0,280.0,1.0
3833,SYF,madlikewizards,0.0,2.0,280.0,0.0
3834,AVANT,Bizarre,2.0,0.0,280.0,1.0
3835,Unique,adwokacik,2.0,1.0,280.0,1.0
3836,Ad hoc,Izako Boars,0.0,2.0,281.0,0.0
3837,LDLC,DreamEaters,1.0,2.0,281.0,0.0
3838,Singularity,Big Frames,2.0,0.0,281.0,1.0
3839,Winstrike,AVANGAR,0.0,2.0,281.0,0.0
3840,Big Frames,Bronchitis,2.0,0.0,281.0,1.0
3841,AVANGAR,Nemiga,2.0,0.0,281.0,1.0
3842,Gravitas,ProdigY,1.0,3.0,281.0,0.0
3843,Singularity,Just Swing,2.0,1.0,281.0,1.0
3844,DUSTY,U-19,2.0,0.0,281.0,1.0
3845,Izako Boars,Ad hoc,2.0,0.0,281.0,1.0
3846,DreamEaters,LDLC,2.0,1.0,281.0,1.0
3847,Big Frames,Singularity,0.0,2.0,281.0,0.0
3848,AVANGAR,Winstrike,2.0,0.0,281.0,1.0
3849,Bronchitis,Big Frames,0.0,2.0,281.0,0.0
3850,Nemiga,AVANGAR,0.0,2.0,281.0,0.0
3851,ProdigY,Gravitas,3.0,1.0,281.0,1.0
3852,Just Swing,Singularity,1.0,2.0,281.0,0.0
3853,U-19,DUSTY,0.0,2.0,281.0,0.0
3854,forZe,Winstrike,2.0,0.0,282.0,1.0
3855,Spirit,Nemiga,1.0,2.0,282.0,0.0
3856,Global,5orgless,2.0,1.0,282.0,1.0
3857,buaksib,AVANGAR,0.0,2.0,282.0,0.0
3858,AVANGAR,Winstrike,0.0,2.0,282.0,0.0
3859,forZe,Nemiga,2.0,1.0,282.0,1.0
3860,ViCi Gaming,TyLoo,1.0,2.0,282.0,0.0
3861,E-Vian,VTE,0.0,2.0,282.0,0.0
3862,TyLoo,5POWER,2.0,0.0,282.0,1.0
3863,5POWER,ViCi Gaming,0.0,2.0,282.0,0.0
3864,Riot Squad,Lazarus,2.0,1.0,282.0,1.0
3865,Lazarus,New Identity,2.0,0.0,282.0,1.0
3866,nambla,Riot Squad,0.0,2.0,282.0,0.0
3867,Vega Squadron,Spirit,1.0,2.0,282.0,0.0
3868,Gambit Youngsters,buaksib,0.0,1.0,282.0,0.0
3869,raregods,Gambit Youngsters,0.0,2.0,282.0,0.0
3870,9z,Furious,0.0,2.0,282.0,0.0
3871,Lazarus,Peeker's Advantage,2.0,0.0,282.0,1.0
3872,New Identity,Kansas City Pioneers,2.0,1.0,282.0,1.0
3873,EnVy,nambla,0.0,2.0,282.0,0.0
3874,Winstrike,forZe,0.0,2.0,282.0,0.0
3875,Nemiga,Spirit,2.0,1.0,282.0,1.0
3876,5orgless,Global,1.0,2.0,282.0,0.0
3877,AVANGAR,buaksib,2.0,0.0,282.0,1.0
3878,Winstrike,AVANGAR,2.0,0.0,282.0,1.0
3879,Nemiga,forZe,1.0,2.0,282.0,0.0
3880,TyLoo,ViCi Gaming,2.0,1.0,282.0,1.0
3881,VTE,E-Vian,2.0,0.0,282.0,1.0
3882,5POWER,TyLoo,0.0,2.0,282.0,0.0
3883,ViCi Gaming,5POWER,2.0,0.0,282.0,1.0
3884,Lazarus,Riot Squad,1.0,2.0,282.0,0.0
3885,New Identity,Lazarus,0.0,2.0,282.0,0.0
3886,Riot Squad,nambla,2.0,0.0,282.0,1.0
3887,Spirit,Vega Squadron,2.0,1.0,282.0,1.0
3888,buaksib,Gambit Youngsters,1.0,0.0,282.0,1.0
3889,Gambit Youngsters,raregods,2.0,0.0,282.0,1.0
3890,Furious,9z,2.0,0.0,282.0,1.0
3891,Peeker's Advantage,Lazarus,0.0,2.0,282.0,0.0
3892,Kansas City Pioneers,New Identity,1.0,2.0,282.0,0.0
3893,nambla,EnVy,2.0,0.0,282.0,1.0
3894,Spirit,Winstrike,0.0,2.0,283.0,0.0
3895,AVANGAR,Vega Squadron,2.0,0.0,283.0,1.0
3896,BL4ZE,5orgless,0.0,2.0,283.0,0.0
3897,Gambit Youngsters,Espada,2.0,0.0,283.0,1.0
3898,pro100,raregods,0.0,2.0,283.0,0.0
3899,forZe,buaksib,2.0,0.0,283.0,1.0
3900,Gambit Youngsters,Nemiga,1.0,2.0,283.0,0.0
3901,ZeGg,Global,0.0,2.0,283.0,0.0
3902,Electron boy,VTE,0.0,2.0,283.0,0.0
3903,Espada,eL'quvet,2.0,0.0,283.0,1.0
3904,Syman,raregods,1.0,2.0,283.0,0.0
3905,KAV0,pro100,0.0,2.0,283.0,0.0
3906,Gambit Youngsters,Se7en,2.0,0.0,283.0,1.0
3907,8EASY,TyLoo,1.0,2.0,283.0,0.0
3908,E-Vian,Christon,2.0,0.0,283.0,1.0
3909,TyLoo,Lynn Vision,2.0,0.0,283.0,1.0
3910,8EASY,Very1z,2.0,0.0,283.0,1.0
3911,Vexed,Gambit Youngsters,0.0,2.0,283.0,0.0
3912,Winstrike,Spirit,2.0,0.0,283.0,1.0
3913,Vega Squadron,AVANGAR,0.0,2.0,283.0,0.0
3914,5orgless,BL4ZE,2.0,0.0,283.0,1.0
3915,Espada,Gambit Youngsters,0.0,2.0,283.0,0.0
3916,raregods,pro100,2.0,0.0,283.0,1.0
3917,buaksib,forZe,0.0,2.0,283.0,0.0
3918,Nemiga,Gambit Youngsters,2.0,1.0,283.0,1.0
3919,Global,ZeGg,2.0,0.0,283.0,1.0
3920,VTE,Electron boy,2.0,0.0,283.0,1.0
3921,eL'quvet,Espada,0.0,2.0,283.0,0.0
3922,raregods,Syman,2.0,1.0,283.0,1.0
3923,pro100,KAV0,2.0,0.0,283.0,1.0
3924,Se7en,Gambit Youngsters,0.0,2.0,283.0,0.0
3925,TyLoo,8EASY,2.0,1.0,283.0,1.0
3926,Christon,E-Vian,0.0,2.0,283.0,0.0
3927,Lynn Vision,TyLoo,0.0,2.0,283.0,0.0
3928,Very1z,8EASY,0.0,2.0,283.0,0.0
3929,Gambit Youngsters,Vexed,2.0,0.0,283.0,1.0
3930,Illuminar,HAVU,0.0,2.0,284.0,0.0
3931,TyLoo,ViCi Gaming,1.0,2.0,284.0,0.0
3932,8EASY,5POWER,1.0,2.0,284.0,0.0
3933,JiJieHao,Very1z,1.0,2.0,284.0,0.0
3934,Lynn Vision,OneThree,2.0,1.0,284.0,1.0
3935,HAVU,DreamEaters,2.0,0.0,284.0,1.0
3936,HAVU,Illuminar,2.0,0.0,284.0,1.0
3937,ViCi Gaming,TyLoo,2.0,1.0,284.0,1.0
3938,5POWER,8EASY,2.0,1.0,284.0,1.0
3939,Very1z,JiJieHao,2.0,1.0,284.0,1.0
3940,OneThree,Lynn Vision,1.0,2.0,284.0,0.0
3941,DreamEaters,HAVU,0.0,2.0,284.0,0.0
3942,Izako Boars,Gambit Youngsters,0.0,2.0,285.0,0.0
3943,DreamEaters,OneWay,2.0,0.0,285.0,1.0
3944,Very1z,ViCi Gaming,0.0,2.0,285.0,0.0
3945,Unique,OFFSET,2.0,0.0,285.0,1.0
3946,ex-MC,rewound,2.0,1.0,285.0,1.0
3947,TyLoo,JiJieHao,2.0,0.0,285.0,1.0
3948,5POWER,OneThree,2.0,1.0,285.0,1.0
3949,8EASY,Lynn Vision,2.0,1.0,285.0,1.0
3950,forZe,OpTic,1.0,2.0,285.0,0.0
3951,Gambit Youngsters,Izako Boars,2.0,0.0,285.0,1.0
3952,OneWay,DreamEaters,0.0,2.0,285.0,0.0
3953,ViCi Gaming,Very1z,2.0,0.0,285.0,1.0
3954,OFFSET,Unique,0.0,2.0,285.0,0.0
3955,rewound,ex-MC,1.0,2.0,285.0,0.0
3956,JiJieHao,TyLoo,0.0,2.0,285.0,0.0
3957,OneThree,5POWER,1.0,2.0,285.0,0.0
3958,Lynn Vision,8EASY,1.0,2.0,285.0,0.0
3959,OpTic,forZe,2.0,1.0,285.0,1.0
3960,OpTic,BIG,2.0,0.0,286.0,1.0
3961,rewound,SYF,0.0,2.0,286.0,0.0
3962,forZe,Winstrike,2.0,0.0,286.0,1.0
3963,ALTERNATE aTTaX,The Final Tribe,2.0,1.0,286.0,1.0
3964,madlikewizards,ex-MC,2.0,1.0,286.0,1.0
3965,Reapers,Isurus,1.0,0.0,286.0,1.0
3966,W7M,Reapers,1.0,0.0,286.0,1.0
3967,EOX,Bulldozer,0.0,1.0,286.0,0.0
3968,RED Canids,DETONA,1.0,0.0,286.0,1.0
3969,W7M,paiN,1.0,0.0,286.0,1.0
3970,Santos,Keyd,0.0,1.0,286.0,0.0
3971,DETONA,Bulldozer,1.0,0.0,286.0,1.0
3972,EOX,RED Canids,0.0,1.0,286.0,0.0
3973,Winstrike,Bpro,2.0,0.0,286.0,1.0
3974,AVANGAR,BIG,0.0,2.0,286.0,0.0
3975,BIG,OpTic,0.0,2.0,286.0,0.0
3976,SYF,rewound,2.0,0.0,286.0,1.0
3977,Winstrike,forZe,0.0,2.0,286.0,0.0
3978,The Final Tribe,ALTERNATE aTTaX,1.0,2.0,286.0,0.0
3979,ex-MC,madlikewizards,1.0,2.0,286.0,0.0
3980,Isurus,Reapers,0.0,1.0,286.0,0.0
3981,Reapers,W7M,0.0,1.0,286.0,0.0
3982,Bulldozer,EOX,1.0,0.0,286.0,1.0
3983,DETONA,RED Canids,0.0,1.0,286.0,0.0
3984,paiN,W7M,0.0,1.0,286.0,0.0
3985,Keyd,Santos,1.0,0.0,286.0,1.0
3986,Bulldozer,DETONA,0.0,1.0,286.0,0.0
3987,RED Canids,EOX,1.0,0.0,286.0,1.0
3988,Bpro,Winstrike,0.0,2.0,286.0,0.0
3989,BIG,AVANGAR,2.0,0.0,286.0,1.0
3990,DreamEaters,ALTERNATE aTTaX,2.0,1.0,287.0,1.0
3991,Heretics,Winstrike,0.0,2.0,287.0,0.0
3992,Justice,AVANT,0.0,2.0,287.0,0.0
3993,LDLC,Vexed,0.0,2.0,287.0,0.0
3994,Fighting 4 Freedom,Bizarre,0.0,1.0,287.0,0.0
3995,Bpro,Sprout,2.0,1.0,287.0,1.0
3996,pro100,Gambit Youngsters,0.0,2.0,287.0,0.0
3997,ALTERNATE aTTaX,DreamEaters,1.0,2.0,287.0,0.0
3998,Winstrike,Heretics,2.0,0.0,287.0,1.0
3999,AVANT,Justice,2.0,0.0,287.0,1.0
4000,Vexed,LDLC,2.0,0.0,287.0,1.0
4001,Bizarre,Fighting 4 Freedom,1.0,0.0,287.0,1.0
4002,Sprout,Bpro,1.0,2.0,287.0,0.0
4003,Gambit Youngsters,pro100,2.0,0.0,287.0,1.0
4004,BIG,HellRaisers,2.0,1.0,288.0,1.0
4005,Youngsters,Ad hoc,1.0,2.0,288.0,0.0
4006,Riot Squad,ATK,2.0,0.0,288.0,1.0
4007,ATK,Singularity,2.0,1.0,288.0,1.0
4008,Lazarus,Riot Squad,0.0,2.0,288.0,0.0
4009,C_gByX_Hor,ZaBabkami,2.0,0.0,288.0,1.0
4010,AVANGAR,Gambit Youngsters,0.0,2.0,288.0,0.0
4011,OpTic,Winstrike,2.0,0.0,288.0,1.0
4012,HellRaisers,BIG,1.0,2.0,288.0,0.0
4013,Ad hoc,Youngsters,2.0,1.0,288.0,1.0
4014,ATK,Riot Squad,0.0,2.0,288.0,0.0
4015,Singularity,ATK,1.0,2.0,288.0,0.0
4016,Riot Squad,Lazarus,2.0,0.0,288.0,1.0
4017,ZaBabkami,C_gByX_Hor,0.0,2.0,288.0,0.0
4018,Gambit Youngsters,AVANGAR,2.0,0.0,288.0,1.0
4019,Winstrike,OpTic,0.0,2.0,288.0,0.0
4020,Se7en,buaksib,1.0,2.0,289.0,0.0
4021,teamasd,Gambit Youngsters,0.0,2.0,289.0,0.0
4022,Winstrike,Sprout,1.0,0.0,289.0,1.0
4023,Unique,pro100,0.0,2.0,289.0,0.0
4024,OpTic,Bpro,1.0,0.0,289.0,1.0
4025,5balls,buaksib,0.0,2.0,289.0,0.0
4026,Anime Cheats,ZaBabkami,1.0,2.0,289.0,0.0
4027,NewBALLS,pro100,0.0,2.0,289.0,0.0
4028,bivaetitak,Se7en,0.0,2.0,289.0,0.0
4029,Extremum,Gambit Youngsters,0.0,2.0,289.0,0.0
4030,Sinister5,Goliath,1.0,3.0,289.0,0.0
4031,C_gByX_Hor,TverbBogi,2.0,0.0,289.0,1.0
4032,Se7en,Unique,0.0,2.0,289.0,0.0
4033,Kansas City Pioneers,ATK,0.0,2.0,289.0,0.0
4034,Lazarus,Bushido Boyz,2.0,0.0,289.0,1.0
4035,Riot Squad,The Quest,2.0,1.0,289.0,1.0
4036,Singularity,Variance,2.0,0.0,289.0,1.0
4037,SJ,KOVA,0.0,2.0,289.0,0.0
4038,Gambit Youngsters,Vega Squadron,2.0,1.0,289.0,1.0
4039,teamasd,Dracarys,2.0,0.0,289.0,1.0
4040,buaksib,Se7en,2.0,1.0,289.0,1.0
4041,Gambit Youngsters,teamasd,2.0,0.0,289.0,1.0
4042,Sprout,Winstrike,0.0,1.0,289.0,0.0
4043,pro100,Unique,2.0,0.0,289.0,1.0
4044,Bpro,OpTic,0.0,1.0,289.0,0.0
4045,buaksib,5balls,2.0,0.0,289.0,1.0
4046,ZaBabkami,Anime Cheats,2.0,1.0,289.0,1.0
4047,pro100,NewBALLS,2.0,0.0,289.0,1.0
4048,Se7en,bivaetitak,2.0,0.0,289.0,1.0
4049,Gambit Youngsters,Extremum,2.0,0.0,289.0,1.0
4050,Goliath,Sinister5,3.0,1.0,289.0,1.0
4051,TverbBogi,C_gByX_Hor,0.0,2.0,289.0,0.0
4052,Unique,Se7en,2.0,0.0,289.0,1.0
4053,ATK,Kansas City Pioneers,2.0,0.0,289.0,1.0
4054,Bushido Boyz,Lazarus,0.0,2.0,289.0,0.0
4055,The Quest,Riot Squad,1.0,2.0,289.0,0.0
4056,Variance,Singularity,0.0,2.0,289.0,0.0
4057,KOVA,SJ,2.0,0.0,289.0,1.0
4058,Vega Squadron,Gambit Youngsters,1.0,2.0,289.0,0.0
4059,Dracarys,teamasd,0.0,2.0,289.0,0.0
4060,forZe,HellRaisers,1.0,0.0,290.0,1.0
4061,AVANGAR,BIG,1.0,0.0,290.0,1.0
4062,adwokacik,Illuminar,1.0,2.0,290.0,0.0
4063,ex-epsilon,Turkey5,2.0,1.0,290.0,1.0
4064,Copenhagen Flames,AVEZ,0.0,2.0,290.0,0.0
4065,Goliath,White Rabbit,2.0,0.0,290.0,1.0
4066,BOOT,ViCi Gaming,0.0,2.0,290.0,0.0
4067,Copenhagen Flames,Bpro,2.0,0.0,290.0,1.0
4068,White Rabbit,Sinister5,0.0,1.0,290.0,0.0
4069,AVEZ,Heretics,2.0,0.0,290.0,1.0
4070,GAMERZONE,Turkey5,1.0,2.0,290.0,0.0
4071,ex-epsilon,FPL-CTalents,2.0,0.0,290.0,1.0
4072,AVANGAR,buaksib,2.0,0.0,290.0,1.0
4073,ViCi Gaming,Maple,2.0,0.0,290.0,1.0
4074,BOOT,EHOME,2.0,0.0,290.0,1.0
4075,ViCi Gaming,rTE,2.0,0.0,290.0,1.0
4076,Alpha Red,Maple,0.0,2.0,290.0,0.0
4077,BOOT,Lucid Dream,2.0,0.0,290.0,1.0
4078,EHOME,Aster,1.0,0.0,290.0,1.0
4079,5balls,Unique,0.0,1.0,290.0,0.0
4080,HellRaisers,forZe,0.0,1.0,290.0,0.0
4081,BIG,AVANGAR,0.0,1.0,290.0,0.0
4082,Illuminar,adwokacik,2.0,1.0,290.0,1.0
4083,Turkey5,ex-epsilon,1.0,2.0,290.0,0.0
4084,AVEZ,Copenhagen Flames,2.0,0.0,290.0,1.0
4085,White Rabbit,Goliath,0.0,2.0,290.0,0.0
4086,ViCi Gaming,BOOT,2.0,0.0,290.0,1.0
4087,Bpro,Copenhagen Flames,0.0,2.0,290.0,0.0
4088,Sinister5,White Rabbit,1.0,0.0,290.0,1.0
4089,Heretics,AVEZ,0.0,2.0,290.0,0.0
4090,Turkey5,GAMERZONE,2.0,1.0,290.0,1.0
4091,FPL-CTalents,ex-epsilon,0.0,2.0,290.0,0.0
4092,buaksib,AVANGAR,0.0,2.0,290.0,0.0
4093,Maple,ViCi Gaming,0.0,2.0,290.0,0.0
4094,EHOME,BOOT,0.0,2.0,290.0,0.0
4095,rTE,ViCi Gaming,0.0,2.0,290.0,0.0
4096,Maple,Alpha Red,2.0,0.0,290.0,1.0
4097,Lucid Dream,BOOT,0.0,2.0,290.0,0.0
4098,Aster,EHOME,0.0,1.0,290.0,0.0
4099,Unique,5balls,1.0,0.0,290.0,1.0
4100,NORBANT,Gambit Youngsters,0.0,1.0,291.0,0.0
4101,Goliath,Big 5,2.0,1.0,291.0,1.0
4102,Winstrike,Vega Squadron,0.0,1.0,291.0,0.0
4103,Future Perfect,OneWay,0.0,1.0,291.0,0.0
4104,5balls,FCDB,1.0,0.0,291.0,1.0
4105,HAVU,KOVA,0.0,2.0,291.0,0.0
4106,OFFSET,Illuminar,0.0,2.0,291.0,0.0
4107,TRIDENT,Bizarre,0.0,2.0,291.0,0.0
4108,buaksib,NewBALLS,0.0,1.0,291.0,0.0
4109,W7M,DETONA,0.0,1.0,291.0,0.0
4110,Winstrike,Unique,0.0,1.0,291.0,0.0
4111,Syman,OneWay,0.0,1.0,291.0,0.0
4112,NORBANT,FCDB,1.0,0.0,291.0,1.0
4113,Gambit Youngsters,NORBANT,1.0,0.0,291.0,1.0
4114,Big 5,Goliath,1.0,2.0,291.0,0.0
4115,Vega Squadron,Winstrike,1.0,0.0,291.0,1.0
4116,OneWay,Future Perfect,1.0,0.0,291.0,1.0
4117,FCDB,5balls,0.0,1.0,291.0,0.0
4118,KOVA,HAVU,2.0,0.0,291.0,1.0
4119,Illuminar,OFFSET,2.0,0.0,291.0,1.0
4120,Bizarre,TRIDENT,2.0,0.0,291.0,1.0
4121,NewBALLS,buaksib,1.0,0.0,291.0,1.0
4122,DETONA,W7M,1.0,0.0,291.0,1.0
4123,Unique,Winstrike,1.0,0.0,291.0,1.0
4124,OneWay,Syman,1.0,0.0,291.0,1.0
4125,FCDB,NORBANT,0.0,1.0,291.0,0.0
4126,KOVA,Helsinki REDS,2.0,1.0,292.0,1.0
4127,Future Perfect,NewBALLS,0.0,1.0,292.0,0.0
4128,Vega Squadron,pro100,0.0,1.0,292.0,0.0
4129,Winstrike,Gambit Youngsters,1.0,2.0,292.0,0.0
4130,Ha MaSSe,5balls,0.0,1.0,292.0,0.0
4131,Gambit Youngsters,AVANGAR,0.0,1.0,292.0,0.0
4132,Se7en,buaksib,1.0,0.0,292.0,1.0
4133,The Final Tribe,Izako Boars,0.0,2.0,292.0,0.0
4134,FATE,Copenhagen Flames,1.0,2.0,292.0,0.0
4135,The Final Tribe,AVEZ,1.0,2.0,292.0,0.0
4136,W7M,DETONA,1.0,0.0,292.0,1.0
4137,Ha MaSSe,NewBALLS,0.0,1.0,292.0,0.0
4138,NORBANT,5balls,1.0,0.0,292.0,1.0
4139,Vega Squadron,buaksib,0.0,1.0,292.0,0.0
4140,OneWay,Se7en,1.0,2.0,292.0,0.0
4141,Unique,Syman,1.0,0.0,292.0,1.0
4142,Helsinki REDS,KOVA,1.0,2.0,292.0,0.0
4143,NewBALLS,Future Perfect,1.0,0.0,292.0,1.0
4144,pro100,Vega Squadron,1.0,0.0,292.0,1.0
4145,Gambit Youngsters,Winstrike,2.0,1.0,292.0,1.0
4146,5balls,Ha MaSSe,1.0,0.0,292.0,1.0
4147,AVANGAR,Gambit Youngsters,1.0,0.0,292.0,1.0
4148,buaksib,Se7en,0.0,1.0,292.0,0.0
4149,Izako Boars,The Final Tribe,2.0,0.0,292.0,1.0
4150,Copenhagen Flames,FATE,2.0,1.0,292.0,1.0
4151,AVEZ,The Final Tribe,2.0,1.0,292.0,1.0
4152,DETONA,W7M,0.0,1.0,292.0,0.0
4153,NewBALLS,Ha MaSSe,1.0,0.0,292.0,1.0
4154,5balls,NORBANT,0.0,1.0,292.0,0.0
4155,buaksib,Vega Squadron,1.0,0.0,292.0,1.0
4156,Se7en,OneWay,2.0,1.0,292.0,1.0
4157,Syman,Unique,0.0,1.0,292.0,0.0
4158,AVANGAR,pro100,1.0,0.0,293.0,1.0
4159,Winstrike,Se7en,0.0,1.0,293.0,0.0
4160,Gambit Youngsters,Future Perfect,1.0,0.0,293.0,1.0
4161,adwokacik,Ad hoc,2.0,0.0,293.0,1.0
4162,FCDB,OneWay,1.0,0.0,293.0,1.0
4163,Unique,HAVU,0.0,2.0,293.0,0.0
4164,buaksib,Syman,1.0,0.0,293.0,1.0
4165,W7M,Keyd,1.0,0.0,293.0,1.0
4166,RED Canids,Santos,0.0,1.0,293.0,0.0
4167,Isurus,Bulldozer,1.0,0.0,293.0,1.0
4168,AVANGAR,NORBANT,1.0,0.0,293.0,1.0
4169,pro100,Ha MaSSe,1.0,0.0,293.0,1.0
4170,Unique,HAVU,0.0,2.0,293.0,0.0
4171,pro100,AVANGAR,0.0,1.0,293.0,0.0
4172,Se7en,Winstrike,1.0,0.0,293.0,1.0
4173,Future Perfect,Gambit Youngsters,0.0,1.0,293.0,0.0
4174,Ad hoc,adwokacik,0.0,2.0,293.0,0.0
4175,OneWay,FCDB,0.0,1.0,293.0,0.0
4176,HAVU,Unique,2.0,0.0,293.0,1.0
4177,Syman,buaksib,0.0,1.0,293.0,0.0
4178,Keyd,W7M,0.0,1.0,293.0,0.0
4179,Santos,RED Canids,1.0,0.0,293.0,1.0
4180,Bulldozer,Isurus,0.0,1.0,293.0,0.0
4181,NORBANT,AVANGAR,0.0,1.0,293.0,0.0
4182,Ha MaSSe,pro100,0.0,1.0,293.0,0.0
4183,HAVU,Unique,2.0,0.0,293.0,1.0
4184,Gambit Youngsters,5balls,1.0,0.0,294.0,1.0
4185,FCDB,Future Perfect,0.0,1.0,294.0,0.0
4186,Heretics,Vexed,1.0,2.0,294.0,0.0
4187,Winstrike,OneWay,1.0,0.0,294.0,1.0
4188,Unique,Se7en,0.0,1.0,294.0,0.0
4189,Vega Squadron,NewBALLS,1.0,0.0,294.0,1.0
4190,Youngsters,LDLC,0.0,2.0,294.0,0.0
4191,INTZ,MVP PK,2.0,0.0,294.0,1.0
4192,5balls,Gambit Youngsters,0.0,1.0,294.0,0.0
4193,Future Perfect,FCDB,1.0,0.0,294.0,1.0
4194,Vexed,Heretics,2.0,1.0,294.0,1.0
4195,OneWay,Winstrike,0.0,1.0,294.0,0.0
4196,Se7en,Unique,1.0,0.0,294.0,1.0
4197,NewBALLS,Vega Squadron,0.0,1.0,294.0,0.0
4198,LDLC,Youngsters,2.0,0.0,294.0,1.0
4199,MVP PK,INTZ,0.0,2.0,294.0,0.0
4200,North,MVP PK,2.0,0.0,295.0,1.0
4201,INTZ,DreamEaters,1.0,2.0,295.0,0.0
4202,C_gByX_Hor,CYBER LOGOVO,2.0,0.0,295.0,1.0
4203,Moscow CreepZ,Future Perfect,2.0,1.0,295.0,1.0
4204,Keyd,RED Canids,2.0,1.0,295.0,1.0
4205,W7M,RED Canids,0.0,2.0,295.0,0.0
4206,Wind and Rain,Endpoint,1.0,2.0,295.0,0.0
4207,Movistar Riders,Sprout,1.0,2.0,295.0,0.0
